asin,title,review,star
B07DXGWF66,"['best', 'pubg', 'mobile']","['main', 'reason', 'bought', 'wireless', 'earphone', 'pubg', 'mobile', 'heard', 'lot', 'latency', 'issues', 'wireless', 'earphones', 'amazed', 'hear', 'footstep', 'latency', 'battery', 'backup', 'absolutely', 'mindblowing', 'hours', 'smoothly', 'volume', 'ratio', 'feel', 'base', 'perfect', 'gaming', 'music', 'pain', 'ear', 'blunder', 'base', 'hearing', 'edm', 'firing', 'rockerz', 'oneplus', 'bullet', 'wired', 'mivi', 'compared', 'pro', 'best', 'product', 'best', 'price']",5.0
B07DXGWF66,"['piece', 'garbage']","['let', 'tell', 'buy', 'yes', 'true', 'best', 'product', 'price', 'doubt', 'definitely', 'best', 'product', 'buy', 'problems', 'battery', 'pathetic', 'gives', 'hours', 'earphones', 'disconnected', 'sound', 'low', 'use', 'party', 'equalizer', 'listen', 'bass', 'good', 'rely', 'party', 'appsthe', 'thing', 'boat', 'good', 'warranty', 'service', 'problems', 'device', 'garbage', 'af']",1.0
B07DXGWF66,['disappointed'],"['totally', 'disappointed', 'product', 'returned', 'boat', 'rockerz', 'better']",1.0
B07DXGWF66,"['returning', 'item']","['got', 'delivery', 'impressions', 'audio', 'good', 'nice', 'bass', 'comfortable', 'fit', 'audio', 'hours', 'usage', 'right', 'earphone', 'stopped', 'working', 'audio', 'output', 'right', 'earphone', 'loud', 'left', 'earphone']",1.0
B07DXGWF66,"['poor', 'battery', 'connectivity']","['pleased', 'write', 'review', 'talk', 'pros', 'cons', 'good', 'great', 'good', 'noise', 'forget', 'buying', 'planning', 'use', 'gaming', 'like', 'battle', 'royale', 'games', 'issue', 'latency', 'bluetooth', 'lag', 'hear', 'noise', 'seconds', 'fire', 'disspointed', 'battery', 'backup', 'max', 'hours', 'continously', 'use', 'low', 'wrong', 'place', 'charging', 'port', 'installed', 'difficult', 'plugin', 'plug', 'update', 'today', 'jan', 'sides', 'stopped', 'working', 'months', 'claimed', 'warranty', 'got', 'replacement', 'days', 'hassle', 'apart', 'duration', 'replacement']",3.0
B07DXGWF66,"['amazing', 'product']","['close', 'eyes', 'amazing', 'price', 'got', 'festival', 'sale', 'costs', 'rupees', 'perfect', 'bluetooth', 'earphones', 'bass', 'amazing', 'sony', 'jbl', 'bt', 'earphones', 'sound', 'crystal', 'clear', 'mic', 'quality', 'decent', 'battery', 'life', 'hours', 'playback', 'noise', 'cancellation', 'pretty', 'impressed', 'earphones', 'earphones', 'stereo', 'supported', 'enjoy', 'songs', 'play', 'pubg', 'bluetooth', 'earphones', 'love', 'boat']",5.0
B07DXGWF66,"['good', 'product', 'service', 'boat']","['purchased', 'stopped', 'working', 'turning', 'getting', 'charged', 'registered', 'online', 'complain', 'till', 'date', 'reponse', 'complain', 'tkt', 'boat', 'team', 'kindly', 'connect', 'respond', 'help', 'finally', 'replaced', 'faulty', 'product', 'working', 'great']",5.0
B07DXGWF66,"['beast', 'price', 'segment']","['purchase', 'eyes', 'closed', 'man', 'bucks', 'bass', 'good', 'audio', 'quality', 'wireless', 'bluetooth', 'earphone', 'think', 'know', 'lasting', 'product', 'feeling', 'build', 'premium', 'day', 'usage', 'months', 'usingone', 'earbud', 'stopped', 'working', 'reason', 'today', 'pathetic', 'product']",1.0
B07DXGWF66,"['worst', 'experience']","['clarity', 'sound', 'produces', 'bass', 'pure', 'deep', 'bass', 'sounds', 'local', 'mids', 'n', 'highs', 'worst', 'looking', 'price', 'trust', 'bass', 'thing', 'considered', 'sound', 'quality', 'important', 'bass', 'pure', 'sucks', 'u', 'hear', 'hrs', 'returned', 'product', 'buy', 'product', 'sound', 'quality']",1.0
B07DXGWF66,"['good', 'noise', 'cancellation', 'bad']","['stars', 'audio', 'quality', 'good', 'bass', 'noice', 'cancellation', 'work', 'prosaudio', 'quality', 'goodnice', 'battery', 'backuprange', 'fineconsnoice', 'cancellation', 'bad', 'talkingits', 'good', 'music', 'lovers', 'need', 'good', 'audio', 'quality', 'headphones', 'need', 'calling', 'purpose', 'person', 'talking', 'hear', 'background', 'noise', 'coming', 'long', 'distances', 'like', 'vehicles', 'passing', 'horn', 'rest', 'good']",4.0
B07DXGWF66,"['bad', 'sound', 'quality']","['worst', 'product']",1.0
B07DXGWF66,"['second', 'thought']","['got', 'product', 'pm', 'immediately', 'opened', 'package', 'condition', 'came', 'packed', 'box', 'amazon', 'insulated', 'cover', 'invoice', 'opened', 'headphone', 'charging', 'laptop', 'minutes', 'started', 'connecting', 'new', 'oneplust', 't', 'time', 'giving', 'sound', 'bold', 'voice', 'stating', 'connected', 'boat', 'rocerz', 'base', 'awesome', 'able', 'hear', 'vocals', 'properly', 'mounted', 'ear', 'tips', 'helps', 'use', 'headphone', 'longer', 'quality', 'fine', 'noise', 'cancellation', 'music', 'good', 'listen', 'driving', 'multi', 'functional', 'compatible', 'phone', 'assumption', 'able', 'got', 'song', 'previous', 'noise', 'cancellation', 'awesome', 'yeah', 'able', 'listen', 'voice', 'properly', 'pause', 'minutes', 'song', 'listening', 'phone', 'replay', 'againoverall', 'satisfactory', 'deal', 'worth', 'rupee', 'spend', 'second', 'product', 'boat', 'strongly', 'recommend']",4.0
B07DXGWF66,"['great', 'earphones', 'fir', 'bass', 'mic', 'noise', 'cancellation']","['grear', 'earphones', 'sceptical', 'bought', 'price', 'wireless', 'ear', 'phones', 'bass', 'point', 'battery', 'life', 'approx', 'hours', 'hardly', 'feel', 'ears', 'mic', 'picks', 'noise', 's', 'minus', 'hear', 'sound', 'mic', 'sensitive', 'speak', 'person']",5.0
B07DXGWF66,"['value', 'money', 'earphones']","['boat', 'rockerz', 'sports', 'bluetooth', 'month', 'usage', 'hope', 'satisfies', 'queries', 'pretty', 'quick', 'connectivity', 'hardly', 'took', 'minute', 'started', 'sound', 'quality', 'good', 'driving', 'high', 'altitude', 'windy', 'areas', 'sound', 'clarity', 'clear', 'makes', 'thumbs', 'battery', 'life', 'lasts', 'days', 's', 'reasonable', 'cons', 'yes', 'noise', 'cancellation', 'compared', 'quality', 'checks', 'need', 'taken', 'care', 'earphones', 'exchanged', 'connectivity', 'issueoverall', 'great', 'value', 'money', 'earphones', 'pick']",4.0
B07DXGWF66,['warranty'],"['need', 'claim', 'warranty', 'speaker', 'working']",4.0
B07DXGWF66,"['product', 'months']","['product', 'months', 'time', 'perchesing', 'earphone', 'confuse', 'realme', 'boat', 'rockers', 'boot', 'rockers', 'pro', 'happy', 'decision', 'good', 'product', 'boat', 'thought', 'battery', 'backup', 'usning', 'seen', 'gives', 'hrs', 'takes', 'min', 'max', 'hr', 'playing', 'non', 'stop', 'music', 'charging', 'min', 'morning', 'use', 'day', 'turnning', 'single', 'minute', 'true', 'performance', 'amazing', 'key', 'information', 'product', 'connect', 'device', 'time', 'connect', 'phone', 'laptop', 'benifitial', 'attain', 'meeting', 'online', 'classes', 'laptop', 'phone', 'comes', 'mobile', 'automatical', 'switches', 'towords', 'lappy', 'play', 'video', 'phone', 'laptop', 'automatical', 'switch', 'towords', 'whereever', 'video', 'playing', 'fast', 'pro', 'modle', 'quality', 'best', 'light', 'weight']",5.0
B07DXGWF66,"['worth', 'cost']","['headset', 'months', 'battery', 'life', 'pathetic', 'huff', 'puff', 'hrs', 'annoying', 'battery', 'low', 'notification', 'starts', 'piercing', 'ears', 'noise', 'cancellation', 'avergae', 'mic', 'biggest', 'let', 'use', 'calls', 'room', 'sound', 'gets', 'diffused', 'sound', 'ceiling', 'fan', 'makes', 'party', 'having', 'lots', 'difficulty', 'hearing', 'ear', 'pains', 'lot', 'half', 'hour', 'usage', 'ear', 'holder', 'kind', 'thing', 'provided', 'buds', 'wo', 'recommend', 'read', 'watched', 'lot', 'reviews', 'buying', 'reviews', 'rating', 'pretty', 'high', 'learned', 'thing', 'solely', 'reviews', 'buying', 'things', 'kinds', 'manufacturers', 'paid', 'ones', 'shopping']",2.0
B07DXGWF66,"['puchase', 'sub', 'price', 'offers', 'expensive', 'quality']","['purchased', 'price', 'justifies', 'quality', 'music', 'purposes', 'lags', 'bass', 'justified', 'price', 'basic', 'functions', 'nt', 'work', 'desired', 'like', 'overriding', 'use', 'buttons', 'startup', 'shutting', 'voice', 'annoying', 'kept', 'subtle', 'battery', 'drains', 'quickly', 'microphone', 'worst', 'person', 'end', 'wo', 'nt', 'able', 'hear', 'clearly', 'built', 'quality', 'cheap', 'nt', 'expect', 'durable', 'long', 'safe', 'running', 'audio', 'started', 'interrupt', 'regularly', 'annoying', 'abstain', 'morning', 'jog', 'experience', 'giving', 'stars']",2.0
B07DXGWF66,"['great', 'sound', 'performance', 'overall', 'ok']","['hi', 'bought', 'amazon', 'tell', 'found', 'worth', 'bought', 'seeing', 'star', 'rating', 'amazon', 'users', 'seriously', 'worth', 'bass', 'sound', 'powerfull', 'sharp', 'tried', 'switch', 'plug', 'ear', 'phone', 'boat', 'wireless', 'found', 'sound', 'great', 'bass', 'user', 'mentioned', 'mic', 'good', 'arr', 'looking', 'style', 'look', 'stylish', 'earphone', 'wires', 'come', 'looks', 'noise', 'cancellation', 'ear', 'comfort', 'ok', 'buy', 'wireless', 'earphone', 'bucks', 'metro', 'station', 'amd', 'feel', 'disappointed', 'spending', 'buck', 'feeling', 'disappointed', 'product', 'range', 'maxstill', 'need', 'desperately', 'wireless', 'affordable', 'cost', 'ok', 'heard', 'colleagues', 'find', 'good', 'wireless', 'earphone', 'ali', 'express']",3.0
B07DXGWF66,"['good', 'multipoint', 'option', 'rs']","['got', 'rs', 'great', 'deal', 'price', 'bought', 'socially', 'multipoint', 'features', 'works', 'great', 'mobiles', 'found', 'keeps', 'running', 'connecting', 'issues', 'windows', 'laptop', 'connect', 'windows', 'laptop', 'battery', 'okay', 'day', 'expect', 'noise', 'cancellation', 'sound', 'great', 'enjoy', 'bass', 'little', 'annoying', 'thing', 'apart', 'connecting', 'windows', 'laptop', 'crackling', 'sound', 'hear', 'reason', 'close', 'proximity', 'streaming', 'device']",3.0
B07DXGWF66,"['suitable', 'running', 'long', 'run', 'sweet', 'easily', 'enters', 'inside']","['month', 'good', 'starting', 'having', 'blue', 'tooth', 'connectivity', 'issue', 'having', 'good', 'connection', 'days', 'sweating', 'completely', 'stopped', 'working', 'searching', 'right', 'wireless', 'ear', 'phone', 'long', 'run', 'marathon', 'resist', 'sweating', 'poor', 'customer', 'care', 'service', 'returned', 'product', 'wait', 'week', 'dispatching', 'new', 'week', 'shipment']",1.0
B07DXGWF66,"['worth', 'bluetooth', 'earphones', 'feel']","['hello', 'bought', 'product', 'big', 'sale', 'going', 'got', 'good', 'deal', 'later', 'buy', 'price', 'waste', 'money', 'sound', 'n', 'bass', 'awesomebattery', 'sure', 'yetsongs', 'changed', 'music', 'keys', 'music', 'key', 'functions', 'uncertainmusic', 'starts', 'playing', 'phone', 'suddenly', 'calldouble', 'tapping', 'play', 'stop', 'button', 'dials', 'caller', 'greatest', 'con', 'product']",2.0
B07DXGWF66,"['ceo', 'level', 'headphones']","['job', 'pairs', 'quickly', 'plays', 'music', 'calls', 'decent', 'clarity', 'price', 'comes', 'feel', 'like', 'ceo', 'small', 'startup', 'pacing', 'hallway', 'plugged', 'calls', 'act', 'busy', 'avoid', 'real', 'work', 'like', 'guy', 'accent', 'shouting', 'connected', 'nirvana', 'adios', 'amigo', 'enthusiasm', 'accent', 'simple', 'signature', 'tune', 'easy', 'ears', 'job', 'convey', 'action', 'product', 'team', 'consider', 'feedback', 'building', 'set', 'devices']",4.0
B07DXGWF66,"['amazing', 'product']","['okiee', 'week', 'realized', 'chirp', 'kind', 'noise', 'change', 'video', 'change', 'song', 'bad', 'earphones', 'keeping', 'color', 'looks', 'fab', 'btw', 'sound', 'quality', 'good', 'battery', 'life', 'amazing', 'hours', 'fully', 'charged', 'upto', 'hours', 'listen', 'music', 'definitely', 'product']",5.0
B07DXGWF66,"['working', 'month']","['product', 'working', 'month', 'purchase']",1.0
B07DXGWF66,"['product', 'stopped', 'working', 'months', 'disappointing']","['purchased', 'product', 'dec', 'stopped', 'working', 'feb', 'reported', 'boat', 'amazon', 'trial', 'email', 'executive', 'answer', 'supposed', 'pick', 'product', 'drops', 'text', 'coming', 'left', 'faulty', 'headphones', 'supposed']",1.0
B07DXGWF66,"['good', 'good']","['sweat', 'proof', 'clear', 'malfunction', 'run', 'treadmill', 'wearing', 'itsound', 'goodbattery', 'goodbut', 'sweatproofalso', 'stop', 'working', 'month']",1.0
B07DXGWF66,"['quality', 'good', 'ill', 'fitting']","['earlier', 'boat', 'earphones', 'purchase', 'packaging', 'great', 'came', 'box', 'includes', 'extra', 'eartips', 'manual', 'usb', 'charger', 'earphones', 'case', 'sound', 'quality', 'good', 'price', 'range', 'bass', 'strong', 'good', 'edm', 'bluetooth', 'connectivity', 'good', 'range', 'wise', 'quick', 'pairing', 'device', 'pairing', 'earlier', 'connectivity', 'issues', 'lenovo', 'devices', 'boat', 'time', 'noise', 'cancellation', 'decent', 'fit', 'earbuds', 'comfortable', 'pain', 'moderate', 'use', 'unlikely', 'fall', 'fast', 'walk', 'jogging', 'neckabamd', 'flimsy', 'like', 'fan', 'neckband', 'style', 'earphones', 'looked', 'ill', 'fitted', 'neckband', 'wires', 'bigger', 'required', 'use', 'ill', 'fitting', 'cut', 'review', 'short']",3.0
B07DXGWF66,"['waste', 'money']","['bad', 'ear', 'phones', 'completed', 'month', 'days', 'battery', 'getting', 'heated', 'battery', 'running', 'time', 'getting', 'shorter', 'time', 'today', 'play', 'hour', 'thing', 'days', 'earhone', 'working', 'feeling', 'cheated']",1.0
B07DXGWF66,['best'],"['comfortable', 'fall', 'ear', 'matter', 'hard', 'shake', 'head', 'dance', 'sound', 'loud', 'noise', 'cancellation', 'awesome', 'bass', 'good', 'sound', 'signature', 'deep', 'quality', 'sound', 'expect', 'treble', 'okay', 'build', 'quality', 'good', 'long', 'magnetic', 'strength', 'good', 'holds', 'good', 'bluetooth', 'range', 'good', 'keeping', 'centre', 'roam', 'house', 'freely', 'disconntions', 'bluetooth', 'offers', 'dual', 'pairing', 'micro', 'usb', 'game', 'changer', 'price', 'usb', 'type', 'comment', 'battery', 'life', 'day', 'fast', 'charging', 'seens', 'good', 'feature', 'thinking', 'test', 'ip', 'rating', 'bought', 'yellow', 'color', 'blue']",5.0
B07DXGWF66,"['bad', 'experience']","['unit', 'stopped', 'charging', 'months', 'purchase', 'replaced', 'boat', 'days', 'complaint', 'refurbished', 'unit', 'replacement', 'provided', 'faulty', 'distortion', 'sound', 'hour', 'charge', 'lasted', 'mins', 'raise', 'complaint', 'proper', 'quality', 'check', 'giving', 'replacement', 'update', 'basis', 'experience', 'second', 'complaint', 'raised']",1.0
B07DXGWF66,['superb'],"['sound', 'quality', 'good', 'noise', 'cancellation', 'upto', 'mark', 'battery', 'quality', 'decent', 'charging', 'enjoy', 'upto', 'music', 'issue']",4.0
B07DXGWF66,"['good', 'workouts']","['wire', 'band', 'ears', 'long', 'previously', 'skull', 'candy', 'lost', 'went', 'cheaper', 'option', 'skull', 'candy', 'wire', 'length', 'perfect', 'boats', 'rockerz', 'wire', 'long', 'keeps', 'bumping', 'neck', 'run', 'sound', 'wire', 'hitting', 'neck', 'echoes', 'ear', 'pieces', 'floor', 'exercises', 'longish', 'wire', 'hangs', 'uncomfortably', 'neck', 'sound', 'quality', 'battery', 'life', 'decent', 'price', 'plan', 'buy', 'casual', 'listening', 'ahead', 'recommend', 'workouts']",2.0
B07DXGWF66,"['earphone', 'working', 'properly']","['sound', 'quality', 'worst']",1.0
B07DXGWF66,"['good', 'bluetooth', 'headset']","['product', 'design', 'good', 'durable', 'best', 'feature', 'sound', 'quality', 'design', 'liked', 'battery', 'backup', 'hardly', 'hrs', 'continuously', 'powered', 'requires', 'charged', 'atleast', 'day', 'overall', 'good', 'deal', 'k', 'max', 'k', 'inr', 'wo', 'nt', 'recommend']",5.0
B07DXGWF66,"['stopped', 'month']","['look', 'good', 'fell', 'ears', 'changed', 'earbuds', 'suit', 'ears', 'fell', 'looking', 'stopped', 'left', 'tanglin', 'know', 'stopped', 'waste', 'money', 'buying', 'cheap', 'bluetooth', 'faith', 'boat', 'sound', 'quality', 'small', 'budget', 'earphones', 'worthybass', 'medium', 'punchy', 'bass', 'choose', 'boat', 'basshead', 'good']",1.0
B07DXGWF66,"['honest', 'unbiased', 'review', 'wo', 'recommend', 'buying']","['usually', 'write', 'reviews', 'products', 'let', 'people', 'know', 'issues', 'facing', 'try', 'cover', 'aspects', 'earphones', 'earphones', 'disconnected', 'time', 'use', 'like', 'hours', 'frustrating', 'start', 'earphones', 'picking', 'pick', 'know', 'use', 'phone', 'earphones', 'speak', 'know', 'connected', 'small', 'issue', 'frustrating', 'trust', 'earphones', 'pretty', 'useful', 'kinds', 'signals', 'plugged', 'ear', 'like', 'connected', 'disconnected', 'battery', 'low', 'frustrating', 'battery', 'low', 'signal', 'beep', 'long', 'sentence', 'says', 'oops', 'battery', 'low', 'keeps', 'repeating', 'seconds', 'annoys', 'battery', 'low', 'beep', 'time', 'bugging', 'good', 'experience', 'takes', 'bit', 'long', 'power', 'power', 'press', 'button', 'like', 'song', 'listened', 'earphones', 'sounded', 'terrible', 'high', 'bass', 'bad', 'sound', 'quality', 'good', 'issues', 'battery', 'life', 'long', 'promised', 'okay']",2.0
B07DXGWF66,"['great', 'product', 'great', 'price']","['got', 'reason', 'giving', 'rating', 'casual', 'listeners', 'decent', 'sound', 'found', 'clear', 'comparable', 'hi', 'res', 'earphones', 'ofcourse', 'good', 'bass', 'deep', 'bass', 'instead', 'muddy', 'bass', 'expect', 'price', 'good', 'casual', 'music', 'found', 'little', 'weird', 'watching', 'movies', 'connectivity', 'ok', 'great', 'cause', 'phone', 'body', 'like', 'case', 'u', 'ur', 'phone', 'pockets', 'connection', 'gets', 'lost', 'bluetooth', 'range', 'm', 'build', 'quality', 'good', 'time', 'tell', 'boat', 'product', 'called', 'boat', 'rockerz', 'flagship', 'product', 'good', 'product', 'year', 'running', 'strong', 'use', 'daily', 'driver', 'problem', 'earpads', 'bad', 'shape', 'similar', 'hopes', 'product', 'confused', 'similarly', 'priced', 'earphones', 'like', 'boult', 'tagg', 'bother', 'chinese', 'earphones', 'branded', 'marketed', 'boat', 'tagg', 'etc', 'believe', 'sound', 'similar', 'mrp', 'written', 'basically', 'maketing', 'gimmick', 'way', 'kinda', 'earphones', 'cost', 'audiophiles', 'wo', 'looking', 'happy', 'shopping']",4.0
B07DXGWF66,"['good', 'sound', 'quality', 'ok', 'noise', 'cancellation']","['headphone', 'past', 'weeks', 'charges', 'quickly', 'gives', 'long', 'play', 'single', 'charge', 'bass', 'ok', 'high', 'volumesbut', 'careful', 'price', 'actual', 'price', 'pro', 'model', 'pay', 'pathetic', 'double', 'pricing', 'strategy']",1.0
